Дата совершенной транзакции;Уникальный идентификатор клиента;Количество разных версий ОС (os_ver) за последние 30 дней до transdate — сколько разных ОС/версий использовал клиент;Количество разных моделей телефона (phone_model) за последние 30 дней — насколько часто клиент “менял устройство” по логам;Модель телефона из самой последней сессии (по времени) перед transdate;Версия ОС из самой последней сессии перед transdate;Количество уникальных логин-сессий (минутных тайм-слотов) за последние 7 дней до transdate;Количество уникальных логин-сессий за последние 30 дней до transdate;Среднее число логинов в день за последние 7 дней: logins_last_7_days / 7;Среднее число логинов в день за последние 30 дней: logins_last_30_days / 30;"Относительное изменение частоты логинов за 7 дней к средней частоте за 30 дней:
(freq7d?freq30d)/freq30d(freq_{7d} - freq_{30d}) / freq_{30d}(freq7d?freq30d)/freq30d — показывает, стал клиент заходить чаще или реже недавно";Доля логинов за 7 дней от логинов за 30 дней;Средний интервал (в секундах) между соседними сессиями за последние 30 дней;Стандартное отклонение интервалов между логинами за 30 дней (в секундах), измеряет разброс интервалов;Дисперсия интервалов между логинами за 30 дней (в секундах?), ещё одна мера разброса;Экспоненциально взвешенное среднее интервалов между логинами за 7 дней, где более свежие сессии имеют больший вес (коэффициент затухания 0.3);Показатель “взрывности” логинов: (std?mean)/(std+mean)(std - mean)/(std + mean)(std?mean)/(std+mean) для интервалов;Fano-factor интервалов: variance / mean;Z-скор среднего интервала за последние 7 дней относительно среднего за 30 дней: насколько сильно недавние интервалы отличаются от типичных, в единицах стандартного отклонения
'2025-06-28 00:00:00.000';453308233;1;1;Xiaomi 23021RAAEG;Android/15;6;7;0.8571428571428571;0.23333333333333334;2.673469387755102;0.8571428571428571;262134.0;546294.1555242926;2,98E+11;15465.579959301103;0.35149710408094986;1138491.3989028512;-0.4663531495325893
'2025-03-13 00:00:00.000';2937782448;1;1;Realme RMX3771;Android/14;3;15;0.42857142857142855;0.5;-0.1428571428571429;0.2;135530.52631578947;169235.67621888465;28640714105.263157;128483.07692307692;0.11059346352310984;211322.97559687466;-0.29793083492972827
'2025-04-10 00:00:00.000';2937859498;1;1;iPhone15,4;iOS/17.5.1;14;33;2.0;01.янв;0.818181818181818;0.42424242424242425;68104.28571428571;99558.49948753275;9911894820.209059;17103.82271809446;0.187604027544843;145539.9570856951;-0.29321432295826827
'2025-03-13 00:00:00.000';452195675;1;2;Samsung_sm-s928b;Android/14;10;33;1.4285714285714286;01.янв;0.29870129870129863;0.30303030303030304;80610.0;87577.58025680068;7669832563.636364;9556.754587580548;0.041427436236148245;95147.40805900464;-0.5101381716149594
'2025-05-16 00:00:00.000';2095053235;1;1;Xiaomi_22101316g;Android/13;12;46;1.7142857142857142;1.5333333333333334;0.11801242236024831;0.2608695652173913;53471.53846153846;56631.50614086478;3207127487.7828054;25503.65019924182;0.028700093541803362;59978.21607638351;-0.15228741599797468
'2025-06-28 00:00:00.000';454471150;1;1;iPhone13,2;iOS/17.5.1;6;13;0.8571428571428571;0.43333333333333335;0.9780219780219779;0.46153846153846156;155153.33333333334;194244.32861733699;37730859200;23059.139709494066;0.11188110150983982;243184.32862114895;-0.5253864247145115
'2025-05-16 00:00:00.000';497439421;1;1;iPhone16,1;iOS/18.3.1;16;53;2.2857142857142856;1.7666666666666666;0.2938005390835579;0.3018867924528302;47570.16393442623;60213.667731166686;3625685781.639344;13928.020057187421;0.11730427097793143;76217.64319831275;-0.19607116422697735
'2025-03-13 00:00:00.000';453006901;1;2;Samsung_sm-f721b;Android/14;12;27;1.7142857142857142;0.9;0.9047619047619047;0.4444444444444444;95635.86206896552;153855.4972674323;23671514039.408867;58599.482517256896;0.23335331272922857;247517.12932057556;-0.3507390750064607
'2025-03-13 00:00:00.000';2934079753;1;1;Vivo V2254;Android/13;6;15;0.8571428571428571;0.5;0.7142857142857142;0.4;138933.33333333334;250125.60741026286;62562819482.35294;61633.89797207213;0.28579801781295966;450308.20164841367;-0.2811760621453574
'2025-07-13 00:00:00.000';454061799;1;2;Samsung_sm-a556e;Android/15;8;16;1.1428571428571428;0.5333333333333333;1.1428571428571428;0.5;144873.0;300670.8624165564;90402967506.3158;22027.311405004275;0.34968018989541116;624015.2927482402;-0.38778568766441535
'2025-04-21 00:00:00.000';2937859498;1;1;iPhone15,4;iOS/17.5.1;5;31;0.7142857142857143;1.0333333333333334;-0.30875576036866365;0.16129032258064516;77473.71428571429;103998.65256722472;10815719735.798319;142155.75158786165;0.14616516410460237;139605.02391703034;0.4803070470744532
'2024-12-17 00:00:00.000';2095839711;2;1;iPhone17,2;iOS/18.1.1;11;80;1.5714285714285714;2.6666666666666665;-0.4107142857142857;0.1375;33372.59259259259;51413.88124275821;2643387184.4444447;63623.41996073254;0.21278498602501733;79208.32572747653;0.39513467795759716
'2025-05-10 00:00:00.000';501247811;3;2;iPhone14,5;iOS/18.4.1;6;25;0.8571428571428571;0.8333333333333334;0.02857142857142847;0.24;95935.86206896552;187283.97150387964;35075285982.26601;58601.4791944425;0.3225342952947505;365611.82883884857;-0.1659931804058391
'2025-07-13 00:00:00.000';456065880;1;2;Xiaomi M2007J3SG;Android/12;14;22;2.0;0.7333333333333333;1.7272727272727273;0.6363636363636364;121131.42857142857;184809.32926358763;34154488182.857143;46697.52433745724;0.20813801058340342;281962.2337956411;-0.4767277529484279
'2025-05-10 00:00:00.000';455296083;1;1;iPhone14,7;iOS/17.6.1;4;26;0.5714285714285714;0.8666666666666667;-0.3406593406593407;0.15384615384615385;89262.0;97905.15880177102;9585420120;106458.12949640288;0.04617882141879921;107385.22686025409;0.2483832343220724
'2025-06-27 00:00:00.000';2112406217;1;1;iPhone14,5;iOS/18.5;18;21;2.5714285714285716;0.7;2.6734693877551026;0.8571428571428571;127677.14285714286;352623.7740870978;124343526051.42857;798.5804406689114;0.4683452046294336;973890.2615525768;-0.35944515621830514
'2024-12-17 00:00:00.000';2937943828;1;1;Samsung SM-G965F;Android/10;15;64;2.142857142857143;2.1333333333333333;0.004464285714285698;0.234375;38803.80952380953;46410.627378226134;2153946333.640553;28027.59316177646;0.08926677369424582;55508.63072655067;0.08502773392892887
'2025-05-03 00:00:00.000';2937856609;1;1;Samsung SM-A315F;Android/10;13;25;1.8571428571428572;0.8333333333333334;1.2285714285714284;0.52;92496.0;142406.13483491744;20279507238.62069;50789.45427201383;0.2124720359395323;219247.39706171822;-0.4493205301455235
'2025-04-21 00:00:00.000';452171932;1;1;iPhone14,7;iOS/18.3.2;22;74;3.142857142857143;2.466666666666667;0.274131274131274;0.2972972972972973;34136.385542168675;46062.68953572054;2121771367.2641788;16905.401029682133;0.14870874735112666;62155.71255026853;-0.21410169330722933
'2025-05-03 00:00:00.000';2937708912;1;1;Xiaomi 2303CRA44A;Android/13;15;17;2.142857142857143;0.5666666666666667;2.7815126050420167;0.8823529411764706;142941.0;432083.8112888456;186696419977.89474;32215.407756627836;0.5028353657310342;1306108.2542999892;-0.29810585567069003
'2025-06-27 00:00:00.000';2685175517;1;1;Samsung SM-A546E;Android/14;3;14;0.42857142857142855;0.4666666666666667;-0.08163265306122455;0.21428571428571427;163864.0;139866.18752017434;19562550411.42857;282115.3846153846;-0.0790102975135841;119382.84437965977;0.1417497706308774
'2024-12-17 00:00:00.000';455296083;1;1;iPhone14,7;iOS/17.6.1;15;26;2.142857142857143;0.8666666666666667;1.4725274725274724;0.5769230769230769;101551.2;165418.58008095704;27363306636;134898.00703623993;0.2392307476209091;269453.3066669818;-0.38534140808264994
'2025-05-10 00:00:00.000';2937654982;1;1;iPhone16,1;iOS/18.3.2;11;31;1.5714285714285714;1.0333333333333334;0.52073732718894;0.3548387096774194;80286.85714285714;136893.71462758185;18739889104.537815;8818.178135502072;0.26064420506526;233411.6662605598;-0.29857365806787695
'2025-07-13 00:00:00.000';456151884;1;1;OPPO CPH2477;Android/12;5;25;0.7142857142857143;0.8333333333333334;-0.14285714285714288;0.2;99259.28571428571;120031.43483112683;14407545347.619047;119753.01340860975;0.0947242503703637;145150.60474131003;0.14242697598147006
'2025-06-27 00:00:00.000';2934295459;2;3;Xiaomi 23117RA68G;Android/15;0;24;0.0;0.8;-1.0;0.0;36781.71428571428;62585.333627057415;3916923985.210084;-1.0;0.2596798423959879;106491.06658770892;-1.0
'2024-12-17 00:00:00.000';2937762710;2;2;iPhone16,1;iOS/18.0.1;10;56;1.4285714285714286;1.8666666666666667;-0.2346938775510204;0.17857142857142858;43752.0;57817.44717211233;3342857197.5;27407.959812012978;0.13848108426028966;76404.67172929237;0.19719537771001167
'2025-04-21 00:00:00.000';2937762710;1;1;iPhone16,1;iOS/18.3.2;8;68;1.1428571428571428;2.2666666666666666;-0.4957983193277311;0.11764705882352941;32870.48780487805;38098.25480927171;1451477019.512195;39614.250650617294;0.07366295092498013;44157.45297509071;0.38136949495088157
'2025-05-03 00:00:00.000';2095448725;1;1;Xiaomi M2101K7AG;Android/12;17;29;2.4285714285714284;0.9666666666666667;1.5123152709359602;0.5862068965517241;86464.28571428571;171929.51495972328;29559758114.285713;37289.81789750595;0.3307557264241837;341872.4606361008;-0.3439885567532744
'2025-07-13 00:00:00.000';453173126;1;1;Xiaomi_2209116ag;Android/13;95;139;13.571428571428571;4.633333333333334;1.929085303186022;0.6834532374100719;20180.559440559442;72295.82821400977;5226686777.1496105;66374.64098219751;0.563552168236919;258996.12904907245;-0.19543998540200883
'2025-06-27 00:00:00.000';456156194;1;1;Samsung_sm-s911b;Android/14;10;39;1.4285714285714286;01.мар;0.09890109890109888;0.2564102564102564;59840.93023255814;109281.12989667986;11942365351.495016;29885.733091004422;0.2923344218154687;199568.5111358352;-0.20272725571960393
'2025-05-10 00:00:00.000';451004861;1;1;Oppo_cph2481;Android/14;11;38;1.5714285714285714;1.2666666666666666;0.24060150375939854;0.2894736842105263;70981.5;84948.32110895877;7216217259.230769;3205.351386279401;0.08957119946414357;101663.35255285911;-0.3867233580503975
'2025-05-03 00:00:00.000';456000634;1;1;Samsung SM-A536E;Android/14;5;12;0.7142857142857143;0.4;0.7857142857142857;0.4166666666666667;160023.5294117647;268795.58908539533;72251068711.76471;33968.21453775582;0.25365487447209284;451502.7819805911;-0.396224989309363
'2024-12-17 00:00:00.000';2937649420;2;1;iPhone13,3;iOS/18.1.1;1;9;0.14285714285714285;0.3;-0.5238095238095238;0.1111111111111111;178684.2857142857;244664.9383800782;59860932072.52747;-1.0;0.1558539591207223;335009.49360619474;-1.0
'2025-04-21 00:00:00.000';2937920677;2;2;Samsung SM-S916B;Android/14;11;34;1.5714285714285714;1.1333333333333333;0.3865546218487395;0.3235294117647059;66692.72727272728;186284.52235882223;34701923270.454544;29560.41883228317;0.47273735191712;520325.44910853024;-0.14804626237066001
'2025-07-13 00:00:00.000';2095839711;2;2;iPhone17,2;iOS/18.5;20;77;2.857142857142857;2.566666666666667;0.11317254174397025;0.2597402597402597;36462.53164556962;50392.70107578804;2539424321.7137294;14924.466029610057;0.1603837672614168;69644.7615431081;-0.261094726156612
'2025-05-03 00:00:00.000';2935480038;1;1;iPhone13,3;iOS/18.1.1;48;53;6.857142857142857;1.7666666666666666;2.8814016172506736;0.9056603773584906;50475.555555555555;193072.043007772;37276813791.19497;6545.7270784502725;0.5854974070505495;738512.2041929091;-0.21923589170959598
'2025-06-27 00:00:00.000';2938167961;1;1;iPhone14,7;iOS/18.3.2;0;23;0.0;0.7666666666666667;-1.0;0.0;27400.0;80668.11556969219;6507344869.565217;-1.0;0.4929124125916681;237494.3383052999;-1.0
'2025-06-27 00:00:00.000';2935492004;1;1;Realme RMX3834;Android/13;29;79;4.142857142857143;2.6333333333333333;0.573236889692586;0.3670886075949367;31865.869565217392;33749.200207118425;1139008514.6201625;143530.20109117424;0.028702714916491186;35743.83910312074;-0.34780120270478154
'2025-06-27 00:00:00.000';456640032;2;1;Samsung SM-G973F;Android/12;9;15;1.2857142857142858;0.5;1.5714285714285716;0.6;163148.0;337031.05086284596;113589929245.71428;1032.7031622544755;0.3476416106649905;696238.5640382614;-0.43852190954401127
'2025-05-10 00:00:00.000';455852784;1;1;Xiaomi_21081111rg;Android/14;10;88;1.4285714285714286;2.933333333333333;-0.512987012987013;0.11363636363636363;31553.333333333332;43171.03377617185;1863738157.3033707;78167.3681904681;0.15547405608418605;59066.28430076181;0.6172348525361057
'2024-12-17 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;11;52;1.5714285714285714;1.7333333333333334;-0.09340659340659345;0.21153846153846154;46971.147540983606;65743.74145367656;4322239540.327868;122321.01215911869;0.16654937142849244;92019.03224860744;0.09897295643876858
'2024-12-17 00:00:00.000';2684691837;3;2;iPhone12,1;iOS/17.4.1;78;152;11.142857142857142;5.066666666666666;1.199248120300752;0.5131578947368421;18196.22641509434;29564.74355747565;874074061.6192979;19719.068962716738;0.23802944431217493;48036.007119268754;-0.36724570586196215
'2025-06-27 00:00:00.000';2935480038;2;1;iPhone13,3;iOS/18.5;13;37;1.8571428571428572;1.2333333333333334;0.5057915057915058;0.35135135135135137;56762.448979591834;103519.05980966765;10716195743.87755;14872.973521269601;0.2917155645917466;188790.22904262663;-0.3988874034937432
'2025-05-03 00:00:00.000';456003910;1;1;HUAWEI STK-LX1;Android/10;6;10;0.8571428571428571;0.3333333333333333;1.5714285714285712;0.6;177735.0;289387.5993196668;83745182640;12967.788927092835;0.239022045780447;471180.03004472953;-0.57561208701274
'2025-04-21 00:00:00.000';453660874;1;1;iPhone17,1;iOS/18.3.2;5;28;0.7142857142857143;0.9333333333333333;-0.2346938775510204;0.17857142857142858;79236.36363636363;101393.74345275766;10280691211.363636;31413.789696541986;0.12266714654308303;129747.13552661771;-0.31043694181218784
'2025-07-13 00:00:00.000';2684371840;2;2;iPhone15,4;iOS/18.5;6;15;0.8571428571428571;0.5;0.7142857142857142;0.4;134722.85714285713;337237.9369101711;113729426091.42857;62682.266507613494;0.4290930143332201;844173.2049286367;-0.06895682424083695
'2024-12-17 00:00:00.000';465356982;1;1;OPPO CPH2477;Android/12;10;44;1.4285714285714286;1.4666666666666666;-0.025974025974025882;0.22727272727272727;55847.5;59948.93097905846;3593874325.5319147;19313.209464261887;0.035419321168889864;64351.57035734661;-0.21797719803485366
'2025-05-10 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/18.2.1;7;25;1.0;0.8333333333333334;0.19999999999999996;0.28;86660.0;84896.13223796192;7207353268.965517;4886.116999292485;-0.01028157804112448;83168.16603929744;-0.18304720828084056
'2025-05-10 00:00:00.000';453720887;2;1;Samsung_sm-s921b;Android/15;13;50;1.8571428571428572;1.6666666666666667;0.11428571428571427;0.26;52775.555555555555;50440.41037444222;2544234998.7421384;41727.05204302034;-0.022623875677306157;48208.587706175516;-0.4922750503262561
'2025-04-21 00:00:00.000';452718092;3;2;Xiaomi_poco_f2_pro;Android/12;44;119;6.285714285714286;3.966666666666667;0.5846338535414165;0.3697478991596639;22422.325581395347;27950.50107197398;781230510.1744186;3314.115605852917;0.10974519116466668;34841.63617812396;-0.33813929726556397
'2025-07-13 00:00:00.000';454464049;1;1;Xiaomi 23053RN02A;Android/15;8;35;1.1428571428571428;1.1666666666666667;-0.02040816326530624;0.22857142857142856;77146.66666666667;77378.66032883817;5987457074.285714;76382.42456025133;0.0015013309900858587;77611.3516369562;-0.3503119148285941
'2024-12-10 00:00:00.000';456112296;2;1;iPhone15,4;iOS/18.1.1;30;129;4.285714285714286;04.мар;-0.003322259136212613;0.23255813953488372;18130.196078431374;27364.11741079596;748794921.6718266;18617.2888123746;0.20296869265982218;41300.983091000984;-0.0793080970181471
'2025-08-10 00:00:00.000';2112800905;1;1;Xiaomi_2312crad3c;Android/14;18;24;2.5714285714285716;0.8;2.2142857142857144;0.75;73002.63157894737;229828.94641255232;52821344609.10384;56635.70133153439;0.5178664519524017;723553.979721692;-0.22364068133923906
'2025-08-24 00:00:00.000';2939088171;1;1;Samsung_sm-a736b;Android/15;55;96;7.857142857142857;03.фев;1.4553571428571426;0.5729166666666666;19609.894736842107;41230.47497919565;1699952067.0100784;9441.48930477685;0.35536569457522993;86688.48506444515;-0.2675449616702043
'2024-12-10 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/17.5.1;11;52;1.5714285714285714;1.7333333333333334;-0.09340659340659345;0.21153846153846154;36587.36842105263;80950.64174122272;6553006398.315789;57093.83424386383;0.37743767534367184;179105.704539962;0.21058056134305683
'2024-12-10 00:00:00.000';453720887;1;1;Samsung SM-G780G;Android/13;4;33;0.5714285714285714;01.янв;-0.48051948051948057;0.12121212121212122;67008.0;69739.11322813157;4863543913.846154;87941.43884892088;0.019971999142499797;72581.541216663;0.317354193013632
'2024-12-10 00:00:00.000';2938150265;1;1;iPhone13,2;iOS/17.7;18;37;2.5714285714285716;1.2333333333333334;1.084942084942085;0.4864864864864865;75530.27027027027;209426.0258485146;43859260302.702705;37185.50575409992;0.46988172362553976;580684.5407246782;-0.2511105942378032
'2025-06-07 00:00:00.000';497566784;1;1;Honor_lly-lx1;Android/14;8;26;1.1428571428571428;0.8666666666666667;0.31868131868131855;0.3076923076923077;90620.0;152715.18832397644;23321928744.827587;36186.22513143625;0.2551837601115993;257359.61978401663;-0.17681841236100332
'2025-07-24 00:00:00.000';497439421;1;1;iPhone16,1;iOS/18.5;9;29;1.2857142857142858;0.9666666666666667;0.33004926108374394;0.3103448275862069;95796.0;158024.1949523706;24971646190.344826;29879.080925099497;0.24516644534154475;260675.24938770747;-0.18423444592630248
'2025-07-24 00:00:00.000';2937764287;1;2;Tecno_kl4;Android/14;21;85;3.0;2.8333333333333335;0.05882352941176465;0.24705882352941178;28224.375;105571.48846372949;11145339176.447369;8958.547069083712;0.5780979431004412;394883.47134161054;-0.023049547140144934
'2025-06-29 00:00:00.000';2938120321;2;2;Samsung SM-A065F;Android/14;5;14;0.7142857142857143;0.4666666666666667;0.5306122448979592;0.35714285714285715;182108.57142857142;247277.56534081112;61146194320.87912;8518.306280875087;0.15177246848852294;335767.7996220103;-0.6430974488502289
'2025-08-24 00:00:00.000';2937759666;1;1;iPhone14,5;iOS/18.5;8;28;1.1428571428571428;0.9333333333333333;0.22448979591836726;0.2857142857142857;68913.33333333333;60420.82804413112;3650676461.5384617;100895.3681230085;-0.06566328028692012;52974.893028032246;-0.12226941084328007
'2025-08-10 00:00:00.000';453815544;1;2;OPPO CPH2333;Android/13;39;69;5.571428571428571;02.мар;1.422360248447205;0.5652173913043478;37085.75342465754;75867.71260844996;5755909816.438356;50892.78862640461;0.34334456963388044;155205.41676824537;-0.2960203257940789
'2025-06-29 00:00:00.000';450724681;1;1;Xiaomi 2312DRA50G;Android/14;2;12;0.2857142857142857;0.4;-0.2857142857142858;0.16666666666666666;204529.0909090909;145554.65732531855;21186158269.090908;60.0;-0.1684580729074124;103585.06056484517;-1.4047581483572664
'2025-07-24 00:00:00.000';455852784;2;2;Honor_dnp-nx9;Android/15;45;149;6.428571428571429;4.966666666666667;0.2943432406519655;0.30201342281879195;18060.75;31888.720656281268;1016890505.0943396;4632.278332630583;0.27683918317045003;56303.89131649237;-0.19313825363416282
'2025-06-29 00:00:00.000';2938023904;1;1;Vivo V2027;Android/12;3;14;0.42857142857142855;0.4666666666666667;-0.08163265306122455;0.21428571428571427;159616.66666666666;219886.35794829272;48350010411.76471;24290.76923076923;0.15881215002904178;302913.29484242277;-0.5413099192568205
'2025-07-24 00:00:00.000';2095448725;1;1;Xiaomi M2101K7AG;Android/12;6;23;0.8571428571428571;0.7666666666666667;0.11801242236024831;0.2608695652173913;105895.55555555556;143939.47855671664;20718573487.179485;98542.84892288262;0.15227617350120998;195651.02027638906;-0.11451726601232981
'2025-08-10 00:00:00.000';452518788;1;1;Samsung SM-A515F;Android/13;14;31;2.0;1.0333333333333334;0.9354838709677418;0.45161290322580644;64402.0;112370.34402613406;12627094216.551723;40966.06592076327;0.2713566100534505;196066.8025302277;-0.1910619077814613
'2025-08-24 00:00:00.000';2937920677;2;2;Samsung_sm-s916b;Android/15;7;42;1.0;01.апр;-0.28571428571428564;0.16666666666666666;59522.92682926829;92304.94066527269;8520202071.219512;36350.54520745624;0.2159156574940571;143141.51748045435;0.16788996405868528
'2025-06-07 00:00:00.000';455975954;1;1;iPhone14,3;iOS/18.3;12;53;1.7142857142857142;1.7666666666666666;-0.029649595687331557;0.22641509433962265;42954.28571428572;52650.87450532152;2772114586.175115;22644.216382331193;0.10142327850047543;64536.39119072038;-0.023304702885589737
'2025-07-24 00:00:00.000';2937918969;1;1;Xiaomi 220333QAG;Android/13;11;22;1.5714285714285714;0.7333333333333333;1.142857142857143;0.5;124831.30434782608;203050.6943263262;41229584466.40316;71592.67153274213;0.23855957416019719;330282.41338825016;-0.3849152282248203
'2025-07-24 00:00:00.000';2939073496;1;1;iPhone15,2;iOS/18.5;15;34;2.142857142857143;1.1333333333333333;0.8907563025210083;0.4411764705882353;74538.33333333333;109210.44611208215;11926921540;26595.874235580643;0.18869302361297338;160010.57451423205;-0.35398017964012773
'2025-08-10 00:00:00.000';2938890568;1;1;Samsung_sm-a225f;Android/13;6;18;0.8571428571428571;0.6;0.42857142857142855;0.3333333333333333;142089.0;210314.80399129;44232316777.89474;10883.581503052417;0.19360121320647342;311300.0779644782;-0.4393271336421307
'2025-06-29 00:00:00.000';2094903392;1;1;Vivo V2061;Android/12;11;34;1.5714285714285714;1.1333333333333333;0.3865546218487395;0.3235294117647059;74779.45945945945;120274.32315673537;14465912810.81081;59341.897651089435;0.23324266305973496;193447.67821775022;-0.3429282192318844
'2025-06-29 00:00:00.000';2095839711;2;2;iPhone17,2;iOS/18.5;19;51;2.7142857142857144;01.июл;0.596638655462185;0.37254901960784315;42647.46268656717;55517.68321467586;3082213149.5251017;43063.28594651067;0.13110784291052252;72271.89978868117;-0.20079120815366416
'2024-12-10 00:00:00.000';456065880;1;1;Xiaomi M2007J3SG;Android/12;0;13;0.0;0.43333333333333335;-1.0;0.0;140872.0;155099.95998894208;24055997588.57143;-1.0;0.04807198624313484;170764.9326237395;-1.0
'2025-08-10 00:00:00.000';452850322;1;1;iPhone17,2;iOS/18.5;2;15;0.2857142857142857;0.5;-0.4285714285714286;0.13333333333333333;168492.85714285713;183870.1439113431;33808229821.978024;31440.0;0.04364046940933121;200650.81924104132;-0.745378527625127
'2024-12-10 00:00:00.000';465356982;1;1;OPPO CPH2477;Android/12;10;39;1.4285714285714286;01.мар;0.09890109890109888;0.2564102564102564;58723.04347826087;74254.27520410497;5513697386.086957;124040.62134917;0.11679609635491693;93893.24972790475;-0.045021562315055226
'2025-08-10 00:00:00.000';2937920677;2;2;iPhone14,3;iOS/18.5;10;29;1.4285714285714286;0.9666666666666667;0.47783251231527096;0.3448275862068966;86709.375;159497.22553836316;25439364954.435482;53229.5412635407;0.2956372834002132;293386.55657978717;-0.28474502621202613
'2024-12-10 00:00:00.000';2937942834;1;1;Xiaomi M2101K6G;Android/13;2;11;0.2857142857142857;0.36666666666666664;-0.22077922077922077;0.18181818181818182;228147.27272727274;183330.71499838258;33610151061.81818;278340.0;-0.10891605156475756;147317.785832118;0.2737824225098892
'2025-08-24 00:00:00.000';454061799;1;2;Samsung_sm-a556e;Android/15;8;27;1.1428571428571428;0.9;0.2698412698412697;0.2962962962962963;95844.44444444444;173924.44189124048;30249711487.179485;7671.150218552798;0.28943292351971894;315612.57058267493;-0.41987946485961686
'2025-08-10 00:00:00.000';451099995;1;1;iPhone14,7;iOS/18.5;24;41;3.4285714285714284;1.3666666666666667;1.508710801393728;0.5853658536585366;61030.21276595745;93240.63649199317;8693816293.432007;6716.878888223456;0.20879138139816586;142451.02383587632;-0.39854562288147005
'2025-07-24 00:00:00.000';455814236;1;1;Samsung_sm-s721b;Android/15;13;38;1.8571428571428572;1.2666666666666666;0.4661654135338347;0.34210526315789475;68730.73170731707;142052.58695972848;20178937461.951218;112813.37954593568;0.34785416472273595;293594.10209513264;-0.2325598738774297
'2025-06-07 00:00:00.000';2933437493;1;1;Xiaomi_m2006c3lg;Android/10;7;15;1.0;0.5;1.0;0.4666666666666667;154122.85714285713;179739.4336010014;32306263991.20879;58326.99389855204;0.07672797188646105;209613.7107117342;-0.5437474414201816
'2025-08-10 00:00:00.000';452501700;1;1;iPhone16,1;iOS/17.5.1;0;1;0.0;0.03333333333333333;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
'2024-12-10 00:00:00.000';2935076378;1;1;Vivo V2111;Android/12;0;2;0.0;0.06666666666666667;-1.0;0.0;262815.0;703987.0578964604;495597777685.7143;-1.0;0.45632097521218523;1885728.6596492373;-1.0
'2024-12-10 00:00:00.000';454471150;1;1;iPhone13,2;iOS/17.5.1;8;25;1.1428571428571428;0.8333333333333334;0.3714285714285713;0.32;100825.0;234777.2162303437;55120341260.86957;12634.224884982345;0.3991398439943685;546693.1937601742;-0.09371498312492213
'2025-08-24 00:00:00.000';453720887;1;1;Samsung_sm-s921b;Android/15;13;64;1.8571428571428572;2.1333333333333333;-0.12946428571428567;0.203125;38206.21621621621;60094.79460744927;3611384338.9115143;39822.15309226414;0.22266890449882834;94523.475407091;0.034425340785295626
'2025-06-29 00:00:00.000';455975954;1;1;iPhone14,3;iOS/18.3;7;26;1.0;0.8666666666666667;0.1538461538461538;0.2692307692307692;79652.57142857143;186762.06543184767;34880069084.36975;18610.325247105142;0.40204057579386454;437902.6120412008;-0.1806178966299822
'2024-12-10 00:00:00.000';453006901;1;1;Samsung SM-F721B;Android/14;8;18;1.1428571428571428;0.6;0.9047619047619048;0.4444444444444444;119787.5;183659.63394634202;33730861141.304348;177925.32154182123;0.21048850623725582;281589.15697634855;-0.2582825110194348
'2025-08-10 00:00:00.000';2938063812;1;1;Xiaomi 24069PC21G;Android/15;4;14;0.5714285714285714;0.4666666666666667;0.22448979591836726;0.2857142857142857;92644.61538461539;104627.94214225508;10947006276.923077;143886.4748201439;0.06074502661632216;118161.27933044387;0.5520072691180218
'2025-07-24 00:00:00.000';455049826;2;2;iPhone11,2;iOS/15.6.1;7;35;1.0;1.1666666666666667;-0.1428571428571429;0.2;41271.17647058824;53641.58454513969;2877419592.513369;26442.477426043584;0.13033450868109883;69719.83448458156;-0.1510241828104659
'2025-06-07 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/18.2.1;25;69;3.5714285714285716;02.мар;0.5527950310559008;0.36231884057971014;39948.69565217391;55223.650887923955;3049651617.3913045;18196.8770214101;0.16049783147160737;76339.20376134609;-0.3682515611553117
'2024-12-27 00:00:00.000';2095336822;2;2;iPhone13,1;iOS/18.1.1;5;16;0.7142857142857143;0.5333333333333333;0.33928571428571436;0.3125;168289.41176470587;254312.04308070499;64674615255.882355;67604.67184191954;0.20355498148359782;384305.90836164594;-0.5668996639650064
'2025-02-09 00:00:00.000';2938150265;1;1;iPhone13,2;iOS/17.7;5;24;0.7142857142857143;0.8;-0.10714285714285718;0.20833333333333334;91715.1724137931;142435.93493769877;20287995561.576355;18983.839096683132;0.21661551421905972;221206.5357086461;-0.1889633569335277
'2025-03-04 00:00:00.000';452195675;1;2;Samsung_sm-s928b;Android/14;6;29;0.8571428571428571;0.9666666666666667;-0.1133004926108375;0.20689655172413793;84661.93548387097;91890.4214601774;8443849556.129032;85209.11514981404;0.04094244960205899;99736.07983174066;0.12155852959026646
'2024-12-27 00:00:00.000';454149966;1;1;iPhone16,1;iOS/18.1.1;0;6;0.0;0.2;-1.0;0.0;205552.5;331845.61366265314;110121511307.14285;-1.0;0.23500847965747143;535734.2348409425;-1.0
'2025-08-16 00:00:00.000';453815544;1;2;OPPO CPH2333;Android/13;9;59;1.2857142857142858;1.9666666666666666;-0.3462469733656173;0.15254237288135594;44903.4375;87395.92119752664;7638047041.964286;111196.61253934875;0.3211843512762322;170099.38363770672;0.2606135639731044
