Уникальный идентификатор клиента;Дата совершенной транзакции;Дата и время совершенной транзакции;Сумма совершенного перевода;Уникальный идентификатор транзакции;Зашифрованный идентификатор получателя/destination транзакции;Размеченные транзакции(переводы), где 1 - мошенническая операция , 0 - чистая
1286648072;'2025-01-28 00:00:00.000';'2025-01-28 10:29:11.000';50000.0;10122;a0058777650c8e08b9c79023de9d6173;0
456000634;'2025-05-20 00:00:00.000';'2025-05-20 15:09:58.000';16200.0;10852;6e2550d5ea805fceca7cf394d86b79af;0
2937764287;'2025-04-27 00:00:00.000';'2025-04-27 17:03:08.000';4352.0;1071;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2937762710;'2024-12-21 00:00:00.000';'2024-12-21 22:19:45.000';1000.0;8326;c72b4a665a941c85a90cbb95a32b1a0f;0
2684693378;'2025-08-05 00:00:00.000';'2025-08-05 15:06:24.000';10000.0;8380;0f4b6e1a4bc070cdfdef75c13e38a3e6;0
453670216;'2025-05-23 00:00:00.000';'2025-05-23 16:16:51.000';203100.0;3071;e3b38cf1b8f427a21201d1f04a80d62e;0
455896453;'2025-07-31 00:00:00.000';'2025-07-31 11:45:45.000';5000.0;8488;f8c31afd9893e7d2f244e0858a62fb95;0
2937709269;'2025-03-20 00:00:00.000';'2025-03-20 22:36:23.000';23014.72;8746;ba704a899c622602280b0ca180f31fab;0
451004861;'2025-05-17 00:00:00.000';'2025-05-17 12:08:34.000';14000.0;1468;b068ac1bd3e85db9c03a5f75f2f6854d;0
456332362;'2025-02-03 00:00:00.000';'2025-02-03 11:53:08.000';88000.0;2818;14c2229a0abc8ccadf12a7bf9410b7a3;0
452274831;'2025-02-23 00:00:00.000';'2025-02-23 22:23:00.000';15000.0;5752;eb73122c4d7478bb4e3189b32630c20c;0
2937856609;'2025-06-30 00:00:00.000';'2025-06-30 13:23:54.000';26200.0;6802;a84c95c26555c18095fb1a68720bfa12;0
2937607295;'2025-04-12 00:00:00.000';'2025-04-12 11:14:43.000';2500.0;8330;bf7d6636faaa189d75afc9e348bfce49;0
2935492004;'2025-05-17 00:00:00.000';'2025-05-17 12:42:01.000';3000.0;5081;562faac8428c328b18e795ecc3698ff6;0
452195675;'2025-01-07 00:00:00.000';'2025-01-07 11:33:44.000';85800.0;11427;ca7ed68c9fa54b4223e17ae2e0118db5;0
2937668970;'2025-05-03 00:00:00.000';'2025-05-03 14:43:08.000';5000.0;680;7fc3568e388a9b8fad9ff224b240b471;0
453005511;'2025-07-04 00:00:00.000';'2025-07-04 14:24:06.000';110555.0;779;fd71dcf06195f4a1993ab948e3fef75c;0
2096229005;'2025-01-13 00:00:00.000';'2025-01-13 12:13:45.000';1600.0;3361;19e67de31e68efdd2bf26352e217aa5c;0
452951313;'2025-01-08 00:00:00.000';'2025-01-08 09:07:34.000';2000.0;4750;54bbe9edf84ec92b61248f11cd736d11;0
2937759666;'2025-04-11 00:00:00.000';'2025-04-11 12:40:21.000';2000.0;5367;22b84292f0ebce65ad0808342615a03b;0
2684118024;'2024-11-30 00:00:00.000';'2024-11-30 23:15:29.000';1000.0;5729;0b2a079935830e17216a0d383075eb71;0
2938055402;'2024-12-23 00:00:00.000';'2024-12-23 12:22:57.000';15000.0;9656;a1491534157324c5279c7cdc7bcc5900;0
2937859498;'2025-02-06 00:00:00.000';'2025-02-06 17:09:21.000';150000.0;1916;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2934295459;'2025-04-10 00:00:00.000';'2025-04-10 15:10:49.000';550.0;2129;7ffd4fa86d0acb39296ce9052709f4ed;0
456591642;'2024-12-25 00:00:00.000';'2024-12-25 11:07:58.000';4000.0;4652;1bc9c1b4ba5cda8d7d35c49be9b1a36f;0
451440221;'2025-03-06 00:00:00.000';'2025-03-06 18:20:18.000';67000.0;8728;98aa3cc0ae2ec3ffd182be08b4f70814;0
452910230;'2025-05-08 00:00:00.000';'2025-05-08 16:43:11.000';89705.7;10024;140ef1cf5632f8825d43d79415cdd741;0
455814236;'2025-06-19 00:00:00.000';'2025-06-19 18:29:42.000';10000.0;4065;d4996c42d2a915b8a0d5d5f21344dc07;0
2937762710;'2025-02-24 00:00:00.000';'2025-02-24 09:52:32.000';115000.0;4581;e78555ceb1819f443f9207fac2fea0fa;0
2933083574;'2024-12-10 00:00:00.000';'2024-12-10 12:22:25.000';130000.0;4683;14a5bc358edc189faad1edde3b7597e5;0
2937920677;'2025-04-23 00:00:00.000';'2025-04-23 13:39:08.000';1200.0;10098;0b07835eef21a18be4bd3538f8944e33;0
456167524;'2025-02-10 00:00:00.000';'2025-02-10 15:07:41.000';6300.0;11753;68d6b46306e875bfe51d6b5ab278f88b;0
454326351;'2025-07-10 00:00:00.000';'2025-07-10 22:35:34.000';100000.0;12273;abacaca0b59383863774bdeb81e77204;0
2938023904;'2025-05-10 00:00:00.000';'2025-05-10 18:13:25.000';3000.0;12476;9da144223d8f6574c72fa67e7490a3fb;0
452718092;'2025-06-19 00:00:00.000';'2025-06-19 20:45:10.000';10000.0;9211;f7492eccd201d138a6381c4c09c562e9;0
453005511;'2025-02-27 00:00:00.000';'2025-02-27 09:29:07.000';10000.0;12368;ae88eeef7ba933cb8143cf914e57b8b8;0
456326660;'2025-07-18 00:00:00.000';'2025-07-18 22:49:37.000';300.0;12464;3b6200f28be9543f7d3017e92c5a900d;0
456418779;'2025-05-31 00:00:00.000';'2025-05-31 08:36:23.000';44026.7139;12673;317b9ce008a2bf23e576c253c9994d67;0
452966691;'2025-06-03 00:00:00.000';'2025-06-03 17:10:49.000';72400.0;2472;101b2ea7b935d91957bbf6824ed64d09;0
2934295459;'2025-07-19 00:00:00.000';'2025-07-19 14:42:41.000';1400.0;9406;e1a6e2449e3ceb7a51c502c0b2c8490a;0
454966600;'2025-08-04 00:00:00.000';'2025-08-04 11:30:15.000';6000.0;11773;bda70a6b95599e421521efe1e6ebbe21;0
453720887;'2024-12-24 00:00:00.000';'2024-12-24 09:30:53.000';10000.0;11809;42056ae55c1d534193b75019d7733e09;0
2938774348;'2025-05-09 00:00:00.000';'2025-05-09 11:32:37.000';78000.0;634;5f58d24e7a08c46652739eab864f77b0;0
2684371840;'2025-05-12 00:00:00.000';'2025-05-12 17:51:30.000';2000.0;3605;49bd05dbeb272e3330af9d0fb3787021;0
499678068;'2025-03-29 00:00:00.000';'2025-03-29 21:39:37.000';80.0;11498;1c1ddec0f382e01cdd1a727beffa1c3c;0
453005511;'2025-01-20 00:00:00.000';'2025-01-20 15:29:09.000';3000.0;1364;ae88eeef7ba933cb8143cf914e57b8b8;0
455975954;'2025-04-07 00:00:00.000';'2025-04-07 14:22:06.000';550.0;8067;2828761c64d5081ce6417b4058ee5868;0
2684218560;'2025-05-14 00:00:00.000';'2025-05-14 19:04:46.000';30500.0;9864;9f4273a4438d2a8a4c5fda1cb315472a;0
2937764287;'2025-05-15 00:00:00.000';'2025-05-15 07:36:21.000';200.0;10300;ef8fbc05a5c7b7f022d47b72654a9e1a;0
451013142;'2025-08-21 00:00:00.000';'2025-08-21 09:22:57.000';30000.0;3331;576cdebec728dd4ed7e4df49a0ef9d0a;0
456065880;'2025-05-02 00:00:00.000';'2025-05-02 12:50:30.000';40000.0;3383;743464acdf1b92dff34e05a47db5aa36;0
2937630576;'2025-08-26 00:00:00.000';'2025-08-26 20:19:38.000';2500.0;7174;142fb99b4b6a17e93c69436463fe45bb;0
455910705;'2025-05-30 00:00:00.000';'2025-05-30 08:33:06.000';100000.0;10169;48b4978ab7bafdfcf99d5eb03a199557;0
497439421;'2025-07-26 00:00:00.000';'2025-07-26 16:47:19.000';14000.0;11282;34431a284c906108484434cf8f85a6a2;0
2937764287;'2025-02-11 00:00:00.000';'2025-02-11 16:28:33.000';9800.0;5300;e5ce9d91f34460d58ee7a280cfd8f56d;0
456112296;'2025-01-25 00:00:00.000';'2025-01-25 21:47:25.000';20713.600000000002;8239;392a0c4bc87f92733d1a66494bf72dc2;0
452718092;'2025-04-18 00:00:00.000';'2025-04-18 18:35:44.000';5000.0;8660;f7492eccd201d138a6381c4c09c562e9;0
2937764287;'2025-02-28 00:00:00.000';'2025-02-28 16:56:53.000';1500.0;11828;d26c564c8de8f8eab324cb751fed348f;0
2937920677;'2025-08-12 00:00:00.000';'2025-08-12 20:08:59.000';1500.0;2386;0b07835eef21a18be4bd3538f8944e33;0
455825705;'2025-06-30 00:00:00.000';'2025-06-30 16:17:00.000';2000.0;2900;dbce517171cc857acf637f6f0867f3a7;0
453024373;'2024-12-02 00:00:00.000';'2024-12-02 18:52:52.000';10000.0;3052;ef96f13581fbde7f517c33e5b0227cd1;0
452543738;'2025-01-27 00:00:00.000';'2025-01-27 14:56:53.000';70000.0;7784;4c745e30d04c74ca549622b74858c58e;0
2683930531;'2025-03-15 00:00:00.000';'2025-03-15 22:16:54.000';4000.0;9372;6208ba4394c05186d14887ec3c368507;0
456418779;'2025-04-15 00:00:00.000';'2025-04-15 07:34:25.000';10000.0;6113;cc0364e3ba50acd7b64a149815f9eac6;0
2937859498;'2025-03-07 00:00:00.000';'2025-03-07 10:38:13.000';5000.0;3580;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2937932347;'2025-02-24 00:00:00.000';'2025-02-24 19:28:28.000';50000.0;6581;d8b910700b6eaa001705fdc0440fab52;0
456156194;'2025-06-17 00:00:00.000';'2025-06-17 07:48:59.000';7000.0;1158;b749999ad5dd738f976c095995ce37cb;0
2112688594;'2025-03-13 00:00:00.000';'2025-03-13 12:05:22.000';1000.0;5539;61df2818aadd21fe4f21d2710c33890e;0
455852784;'2025-04-29 00:00:00.000';'2025-04-29 18:21:40.000';1000.0;5898;769176cf83c491595d2a01bb3a7acc22;0
2933793914;'2025-02-11 00:00:00.000';'2025-02-11 14:11:31.000';300000.0;2147;56a897b9ba8c4bfeea27d0853577da42;0
452718092;'2025-05-16 00:00:00.000';'2025-05-16 19:45:48.000';1500.0;4104;f7492eccd201d138a6381c4c09c562e9;0
453024373;'2025-06-09 00:00:00.000';'2025-06-09 09:37:16.000';3000.0;5130;ef96f13581fbde7f517c33e5b0227cd1;0
2938774348;'2025-06-15 00:00:00.000';'2025-06-15 13:38:32.000';60000.0;5908;5f58d24e7a08c46652739eab864f77b0;0
452262441;'2025-08-27 00:00:00.000';'2025-08-27 11:17:23.000';20000.0;7281;5c56843c72414d4269d154a979116afe;0
454732825;'2025-04-02 00:00:00.000';'2025-04-02 18:42:11.000';781.0;8748;1ce3a94e57d90195e2ef27c2b90a0d80;0
455840377;'2025-06-18 00:00:00.000';'2025-06-18 01:30:39.000';80000.0;9999;dd9da14294c3a8db36d59ca2efcc1d35;0
2937764287;'2025-04-19 00:00:00.000';'2025-04-19 23:52:06.000';5000.0;859;ef8fbc05a5c7b7f022d47b72654a9e1a;0
453005511;'2025-04-03 00:00:00.000';'2025-04-03 18:18:01.000';185000.0;1456;b0ffa213a48c59948dc2f808117739a7;0
2095839711;'2025-03-03 00:00:00.000';'2025-03-03 18:43:25.000';100000.0;2654;3cc4014ea29c9c6cf5e7a7449c78793a;0
2938150265;'2025-07-17 00:00:00.000';'2025-07-17 08:58:33.000';320.0;11635;65a50ae9ab335767ef8424a233aa4620;0
2937827669;'2025-01-31 00:00:00.000';'2025-01-31 16:40:08.000';5000.0;2031;e2764316c0e77eb866047a877c06be91;0
2094722364;'2025-03-27 00:00:00.000';'2025-03-27 15:50:30.000';57100.0;2342;bff42a88483770721315d6987394864c;0
452171932;'2024-12-11 00:00:00.000';'2024-12-11 19:41:07.000';45000.0;2140;47344e7b172a9693714f42a664759568;0
2937859498;'2025-08-11 00:00:00.000';'2025-08-11 14:50:27.000';2000.0;6481;1f1ec07ffa06b3258d49beb4fb3d9f63;0
456374965;'2025-04-23 00:00:00.000';'2025-04-23 15:22:01.000';15000.0;7745;26928638eaa36c3a3ac5542c0c6ed684;0
2938118136;'2025-07-02 00:00:00.000';'2025-07-02 18:37:41.000';3000.0;11016;b17611f974368576aee30071ec0aed6b;0
452718092;'2025-05-29 00:00:00.000';'2025-05-29 09:48:37.000';987.0;4855;f7492eccd201d138a6381c4c09c562e9;0
2937778211;'2025-06-12 00:00:00.000';'2025-06-12 17:48:16.000';150000.0;6886;d6661950382a7a960d13c27b5bd0e33e;1
2112317787;'2025-06-30 00:00:00.000';'2025-06-30 17:56:01.000';400000.0;3679;494a1eec70170784cbe2a33e22308e7f;0
2112800905;'2025-05-25 00:00:00.000';'2025-05-25 16:07:24.000';1000.0;5062;c3c8daddee7d043dacec933a269a7a34;0
2937762710;'2025-04-30 00:00:00.000';'2025-04-30 10:47:47.000';15000.0;9469;04b7729c21e29692e66d746ef9802c55;0
2933725046;'2025-05-13 00:00:00.000';'2025-05-13 12:07:10.000';3000.0;8345;639bd8a0613721b132d1778ea861238c;0
454732825;'2025-04-12 00:00:00.000';'2025-04-12 21:25:47.000';700.0;12151;1ce3a94e57d90195e2ef27c2b90a0d80;0
2937762710;'2025-03-14 00:00:00.000';'2025-03-14 19:04:07.000';4500.0;6501;87e0760e2e9603d8a41b7161719fa562;0
2095314234;'2025-08-28 00:00:00.000';'2025-08-28 16:45:50.000';16000.0;8913;5eb09003e1a1831ed3bf03315edaae0e;0
2937920677;'2025-01-28 00:00:00.000';'2025-01-28 10:15:14.000';70000.0;12571;356f49203ff697d5dfa94908272a7a97;0
2937630576;'2025-06-07 00:00:00.000';'2025-06-07 20:21:56.000';1500.0;12590;142fb99b4b6a17e93c69436463fe45bb;0
454326351;'2025-05-10 00:00:00.000';'2025-05-10 06:26:40.000';25000.0;13013;abacaca0b59383863774bdeb81e77204;0
2938757855;'2025-05-02 00:00:00.000';'2025-05-02 19:56:03.000';10000.0;13038;7b1f78b79113f13e8ba41679b8ff9676;0
454061799;'2025-08-13 00:00:00.000';'2025-08-13 19:05:32.000';46359.0;12646;da9e3968c1674324b56aa98463fd4b10;0
456173125;'2025-08-03 00:00:00.000';'2025-08-03 19:11:16.000';6000.0;2316;ab121cb62bacb141a066a3fe017f8b76;0
456011212;'2024-12-04 00:00:00.000';'2024-12-04 08:59:27.000';10000.0;4531;31bf8d47fcde2c7fb8503ff7d4821fd4;0
456167524;'2025-06-04 00:00:00.000';'2025-06-04 23:22:07.000';21000.0;4634;68d6b46306e875bfe51d6b5ab278f88b;0
452951313;'2024-12-13 00:00:00.000';'2024-12-13 12:37:35.000';25000.0;6659;2c867dca70729a0bd2fdfa97d3b71253;0
2937762710;'2025-03-16 00:00:00.000';'2025-03-16 19:56:32.000';15000.0;8186;397c41eb8f27464aa72721ea54ff1df9;0
455708444;'2025-02-22 00:00:00.000';'2025-02-22 17:34:17.000';40000.0;8240;2ef648ed4a8502079a351db6f335882f;0
2938757855;'2025-06-08 00:00:00.000';'2025-06-08 20:12:37.000';5000.0;11584;7b1f78b79113f13e8ba41679b8ff9676;0
2935090322;'2025-08-18 00:00:00.000';'2025-08-18 15:44:11.000';150000.0;6400;c40e60180423974dc915134c2d242912;0
2937762710;'2025-04-29 00:00:00.000';'2025-04-29 19:13:47.000';100000.0;6873;c541afe5a34112dc34723df70ac3e239;0
454464049;'2025-08-25 00:00:00.000';'2025-08-25 16:53:29.000';5000.0;10663;17930915445197b966648adf93c1bb05;0
497439421;'2025-03-17 00:00:00.000';'2025-03-17 13:54:52.000';800.0;3611;34431a284c906108484434cf8f85a6a2;0
2935290201;'2025-07-19 00:00:00.000';'2025-07-19 23:36:27.000';135.0;8295;95e42a8c87668a7e2de56c5a469f1444;0
455896453;'2025-05-15 00:00:00.000';'2025-05-15 09:30:02.000';5000.0;3506;64a37f4704b52b2957654cf10833c4e7;0
456167524;'2025-06-01 00:00:00.000';'2025-06-01 16:48:23.000';20000.0;2186;68d6b46306e875bfe51d6b5ab278f88b;0
2938118136;'2025-07-02 00:00:00.000';'2025-07-02 18:33:01.000';5000.0;6210;6b5d2b68aaea91be3d63ccdddfff96c5;0
2933493153;'2025-01-03 00:00:00.000';'2025-01-03 13:47:36.000';10000.0;8107;d677d4e1a0f625e1ad746ea950c9dca9;0
453720887;'2025-03-23 00:00:00.000';'2025-03-23 11:04:38.000';10200.0;10332;ad191d6d2ca6ef761e41e140f4c5786e;0
472228959;'2024-11-30 00:00:00.000';'2024-11-30 10:42:23.000';5000.0;7429;abd8afd2a2550aab8cd446b2a9ca2c4c;0
490998965;'2025-06-03 00:00:00.000';'2025-06-03 21:03:24.000';120000.0;9040;abaefff879305a9fe09875caf5253198;1
455814236;'2025-02-17 00:00:00.000';'2025-02-17 12:59:52.000';25000.0;1266;d4996c42d2a915b8a0d5d5f21344dc07;0
455852784;'2025-04-05 00:00:00.000';'2025-04-05 12:08:35.000';10000.0;3229;645fa6b90343b8d1ae1790a55abfde89;0
2938120321;'2025-07-10 00:00:00.000';'2025-07-10 18:45:00.000';13000.0;9392;2a76601894959780f41e9af8812a9b5c;0
2095839711;'2025-06-14 00:00:00.000';'2025-06-14 03:56:43.000';1500000.0;11487;84c8041491116486352e2b91e5e013d9;0
2937762710;'2025-03-04 00:00:00.000';'2025-03-04 08:43:58.000';2000.0;2603;68f36bf9dd96604a7ae8a33bedd1a133;0
455148370;'2025-02-06 00:00:00.000';'2025-02-06 13:48:31.000';20000.0;9087;26c205c52fb0d2f620389bed3bf072ec;0
472228959;'2025-02-11 00:00:00.000';'2025-02-11 14:54:29.000';2000000.0;9234;31b2f91537b5d821c460a3cf27d60454;1
2937649420;'2025-01-03 00:00:00.000';'2025-01-03 17:47:53.000';50000.0;11679;d81e3bd095e0581d0b03618ea8ed5654;0
452966691;'2025-04-16 00:00:00.000';'2025-04-16 18:05:47.000';10000.0;2193;c4ea468194fa3162a9e67d10a761d7bb;0
452718092;'2025-05-14 00:00:00.000';'2025-05-14 08:42:56.000';3000.0;6903;f7492eccd201d138a6381c4c09c562e9;0
2112686417;'2025-04-02 00:00:00.000';'2025-04-02 09:53:13.000';30000.0;8114;a8087899dcc965fcc21c605cf6ab84de;0
2094903392;'2025-05-30 00:00:00.000';'2025-05-30 10:06:12.000';50000.0;8587;22d0ae50c6c7c2b0d44c836ee8dbf494;0
456332362;'2024-12-30 00:00:00.000';'2024-12-30 16:32:41.000';96800.0;3256;14c2229a0abc8ccadf12a7bf9410b7a3;0
2938150265;'2024-12-08 00:00:00.000';'2024-12-08 18:41:18.000';1100.0;4803;65a50ae9ab335767ef8424a233aa4620;0
465356982;'2025-06-01 00:00:00.000';'2025-06-01 19:49:10.000';1000.0;5989;9030efc541153c7eb82a2280c59cda34;0
2934079753;'2025-08-23 00:00:00.000';'2025-08-23 18:49:42.000';10000.0;9888;0afb567220cdc0a2aa1a11662c259256;0
453720887;'2025-05-30 00:00:00.000';'2025-05-30 17:13:53.000';1000.0;1864;364647aea5d168ba712f254aea1b880d;0
456167524;'2025-05-11 00:00:00.000';'2025-05-11 16:20:58.000';7000.0;3156;68d6b46306e875bfe51d6b5ab278f88b;0
2095053235;'2025-04-25 00:00:00.000';'2025-04-25 13:17:22.000';50000.0;7526;e4448d4b7f8e992caee90a23e9634cc0;0
456011212;'2025-05-27 00:00:00.000';'2025-05-27 16:30:58.000';500000.0;7945;c71d6541e2b21e9436ffa80fe8b8fe85;1
456355739;'2025-06-02 00:00:00.000';'2025-06-02 17:02:25.000';240000.0;8778;5474be9abe881a40790bdaa1d324f43b;0
2934812537;'2025-05-25 00:00:00.000';'2025-05-25 13:02:38.000';57500.0;11947;86dbb7bb9ea64526345ceae1d9ba2592;0
2095448725;'2025-07-18 00:00:00.000';'2025-07-18 20:08:57.000';30000.0;13007;f275a129085e84f02c2147cc9d08d23a;0
2937607295;'2025-03-24 00:00:00.000';'2025-03-24 11:50:51.000';4500.0;10400;bf7d6636faaa189d75afc9e348bfce49;0
453005511;'2025-04-26 00:00:00.000';'2025-04-26 14:41:33.000';300000.0;11370;506241a11fef0b5c0b6c884a9254ce37;0
452262441;'2025-06-24 00:00:00.000';'2025-06-24 12:02:45.000';66000.0;12067;5c56843c72414d4269d154a979116afe;0
456173125;'2025-06-28 00:00:00.000';'2025-06-28 07:33:59.000';5000.0;12622;ab121cb62bacb141a066a3fe017f8b76;0
2938143337;'2025-07-27 00:00:00.000';'2025-07-27 15:08:36.000';20000.0;13074;986df5ed1584c5efe7130c4cda1a24cc;0
452910230;'2025-03-05 00:00:00.000';'2025-03-05 13:07:44.000';50000.0;11975;78e749174908706e82ffc6ab3b4a535e;0
2684034681;'2025-02-02 00:00:00.000';'2025-02-02 12:23:27.000';50000.0;10488;10d7b169ab61cb3d19f4833ff6a5c72d;0
455852784;'2024-12-06 00:00:00.000';'2024-12-06 17:22:01.000';12000.0;12131;66d5e89ad96d8f233443cb1c455e77ec;0
2937764287;'2024-12-22 00:00:00.000';'2024-12-22 19:06:20.000';1500.0;12144;d26c564c8de8f8eab324cb751fed348f;0
2937755639;'2025-05-27 00:00:00.000';'2025-05-27 23:10:32.000';10000.0;13104;a3837d17a8a0a577a1285c5ddf19ad62;0
456112296;'2025-06-02 00:00:00.000';'2025-06-02 21:37:07.000';30000.0;12446;df90a175c5a77fb676daffcf771f1b5f;0
2934295459;'2025-06-12 00:00:00.000';'2025-06-12 08:52:54.000';2900.0;12833;7ffd4fa86d0acb39296ce9052709f4ed;0
456311041;'2025-03-29 00:00:00.000';'2025-03-29 11:25:10.000';215400.0;12994;964df6a2d5143dc6fa2f306a1f054210;0
455852784;'2025-04-17 00:00:00.000';'2025-04-17 20:19:59.000';6000.0;721;645fa6b90343b8d1ae1790a55abfde89;0
2937918969;'2025-06-11 00:00:00.000';'2025-06-11 14:46:20.000';2000.0;8396;dc13492c43cebd5bc8717f07d44f11f9;0
2095445364;'2025-07-14 00:00:00.000';'2025-07-14 12:07:11.000';50000.0;11984;e9484af58f0b5ccaf07da3fc17b2528c;0
2938801568;'2025-08-08 00:00:00.000';'2025-08-08 17:00:41.000';20000.0;12155;8d97ca9f0f9f4bf77feb886a9eb2b5d1;1
2112587265;'2025-03-20 00:00:00.000';'2025-03-20 10:11:36.000';92456.0;1831;749612afaf1c8e725bbd49af3dc5a781;0
2938023904;'2025-06-19 00:00:00.000';'2025-06-19 11:49:21.000';4500.0;8120;9da144223d8f6574c72fa67e7490a3fb;0
2938063812;'2025-01-23 00:00:00.000';'2025-01-23 21:42:11.000';200000.0;9487;a15d4c5e84db6bc70589534e35e494e4;0
453720887;'2025-03-09 00:00:00.000';'2025-03-09 09:09:33.000';100000.0;9678;ec184d8891de29176182d57c2a82f181;0
453076643;'2025-04-25 00:00:00.000';'2025-04-25 15:35:03.000';10000.0;3227;111c23045d44c3bcc77aa0be7f330081;0
454471150;'2024-12-10 00:00:00.000';'2024-12-10 17:01:20.000';10000.0;3592;f92bbbc6d64b6312315cced7789a8937;0
2934812537;'2025-06-27 00:00:00.000';'2025-06-27 22:50:55.000';33333.0;7228;86dbb7bb9ea64526345ceae1d9ba2592;0
2934812537;'2025-07-05 00:00:00.000';'2025-07-05 13:44:47.000';25000.0;10213;86dbb7bb9ea64526345ceae1d9ba2592;0
455852784;'2025-04-19 00:00:00.000';'2025-04-19 13:05:02.000';15000.0;11659;645fa6b90343b8d1ae1790a55abfde89;0
455579485;'2025-04-26 00:00:00.000';'2025-04-26 16:13:47.000';70000.0;931;09e5b4b08c8b9f2b46119ea900a9db3e;0
456088424;'2024-12-11 00:00:00.000';'2024-12-11 15:32:30.000';3000.0;10359;f17d6300fb05c9772d4943dc6f0b09d6;0
501247811;'2024-12-23 00:00:00.000';'2024-12-23 19:07:18.000';170000.0;12006;c22728de8e0b2ff6bb27c533ddb93e75;0
456003910;'2025-06-02 00:00:00.000';'2025-06-02 21:21:38.000';40000.0;12349;16e8d5d46d5f963fbb165698a61a78b1;0
453832489;'2025-02-11 00:00:00.000';'2025-02-11 18:53:44.000';99130.0;12926;a7a7d10559c63421566aef058e5d09bb;0
2933493153;'2025-04-29 00:00:00.000';'2025-04-29 12:34:47.000';1430.0;470;ed99938ea10357e9ba670ac52bed727e;0
2935588230;'2025-05-08 00:00:00.000';'2025-05-08 18:14:50.000';1500.0;681;f0d722fe560b8d757294b6eb9a17739b;0
456326660;'2025-07-03 00:00:00.000';'2025-07-03 22:31:48.000';200.0;1811;3b6200f28be9543f7d3017e92c5a900d;0
453005511;'2025-04-27 00:00:00.000';'2025-04-27 11:26:20.000';30000.0;2814;eff25d097863ccd37f9d78683b539e3e;0
2937748911;'2025-05-15 00:00:00.000';'2025-05-15 07:45:42.000';200000.0;2916;79702fc22ef9ba0e30c70a3a2d9c1b7f;0
501247811;'2025-01-16 00:00:00.000';'2025-01-16 15:55:15.000';10000.0;2967;e033186a1b0a500fcfb636a1c8857b4a;0
2112686417;'2025-02-28 00:00:00.000';'2025-02-28 19:31:19.000';30000.0;6166;a8087899dcc965fcc21c605cf6ab84de;0
2933793982;'2025-08-05 00:00:00.000';'2025-08-05 12:15:35.000';21997.892;7907;a35a7d6864b5515a1915f2eeddd80660;0
456173125;'2025-02-17 00:00:00.000';'2025-02-17 11:06:10.000';25000.0;3839;889967fc95bdc8b8980fcd76e6672b7f;0
2933793914;'2025-01-20 00:00:00.000';'2025-01-20 11:24:20.000';30000.0;6632;56a897b9ba8c4bfeea27d0853577da42;0
456311041;'2025-02-01 00:00:00.000';'2025-02-01 22:13:49.000';50000.0;7002;964df6a2d5143dc6fa2f306a1f054210;0
456167524;'2025-01-09 00:00:00.000';'2025-01-09 12:13:36.000';320000.0;10678;68d6b46306e875bfe51d6b5ab278f88b;0
2112688594;'2024-12-07 00:00:00.000';'2024-12-07 11:29:04.000';4000.0;5537;61df2818aadd21fe4f21d2710c33890e;0
455852784;'2025-03-10 00:00:00.000';'2025-03-10 11:36:56.000';30000.0;950;645fa6b90343b8d1ae1790a55abfde89;0
2937607295;'2025-04-01 00:00:00.000';'2025-04-01 13:56:16.000';5900.0;1207;1527ca8834378270ebcc0554a3a56ce4;0
2937827669;'2025-03-29 00:00:00.000';'2025-03-29 19:50:28.000';30000.0;3478;e2764316c0e77eb866047a877c06be91;0
456112296;'2025-03-13 00:00:00.000';'2025-03-13 13:10:11.000';12000.0;6953;45fc7927a66c09be57c5ab78751d9f9f;0
455852784;'2025-02-15 00:00:00.000';'2025-02-15 13:16:25.000';5000.0;7742;66d5e89ad96d8f233443cb1c455e77ec;0
2095336822;'2025-08-25 00:00:00.000';'2025-08-25 22:42:24.000';900.0;11014;502316602f75b8b950822466b8f9a069;0
452966691;'2025-05-14 00:00:00.000';'2025-05-14 13:45:54.000';30000.0;11452;c4ea468194fa3162a9e67d10a761d7bb;0
2937833270;'2025-04-17 00:00:00.000';'2025-04-17 12:06:03.000';50000.0;1832;6c72f0862be62be89e5f0fccf3eb391f;0
2684034681;'2025-03-05 00:00:00.000';'2025-03-05 09:11:11.000';15600.0;2354;10d7b169ab61cb3d19f4833ff6a5c72d;0
454966600;'2025-04-05 00:00:00.000';'2025-04-05 13:38:28.000';20000.0;2869;bda70a6b95599e421521efe1e6ebbe21;0
456088424;'2025-05-02 00:00:00.000';'2025-05-02 13:08:54.000';294000.0;5856;f17d6300fb05c9772d4943dc6f0b09d6;0
455814236;'2025-01-29 00:00:00.000';'2025-01-29 11:39:31.000';45200.74;6803;31ebdedaa19148313ce41aa8d1de7b91;0
2937856609;'2025-08-27 00:00:00.000';'2025-08-27 19:24:30.000';20000.0;9100;d97536a94a2ad4f25e33a1224128a766;0
2934704401;'2025-01-30 00:00:00.000';'2025-01-30 17:23:41.000';10000.0;2609;54dff19c6731ff0b5589627834cc6284;0
452139692;'2025-08-28 00:00:00.000';'2025-08-28 11:42:32.000';10000.0;4150;ddc73bda1e08abb324f64b52ba0a1c75;0
2937649420;'2025-04-13 00:00:00.000';'2025-04-13 14:53:08.000';5000.0;3777;d81e3bd095e0581d0b03618ea8ed5654;0
